Age,Income,Tenure,MonthlyCharge,Bandwidth_GB_Year,Outage_sec_perweek,Yearly_equip_failure,Techie,Contacts,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Reliability,Options,Respectfulness,Courteous,Listening,Responses,Solutions,Replacements,Churn,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_No service,"Education_9th Grade to 12th Grade, No Diploma",Education_Associate's Degree,Education_Bachelor's Degree,Education_Doctorate Degree,Education_GED or Alternative Credential,Education_Master's Degree,Education_No Schooling Completed,Education_Nursery School to 8th Grade,Education_Professional School Degree,Education_Regular High School Diploma,"Education_Some College, 1 or More Years, No Degree","Education_Some College, Less than 1 Year",Employment_Full Time,Employment_Part Time,Employment_Retired,Employment_Student,Employment_Unemployed,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Prefer not to answer
53,33186.785,15.15825465,173.8204233,1798.360928,8.799904418,1,0,1,1,0,0,0,0,0,1,1,4,2,4,3,4,3,4,3,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
23,22561.45,22.56250894,219.4605335,3014.958938,9.967274774,2,0,1,1,1,0,0,0,0,1,1,2,4,4,4,4,5,4,4,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
24,13935.17,2.619468979,160.6357342,3382.424,10.41570112,0,0,1,1,0,1,0,0,1,0,1,2,5,3,3,3,3,4,2,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
85,15433.62,7.321650003,113.9469498,552.7011071,14.8818709,0,0,2,1,1,0,0,0,0,0,0,4,4,4,3,4,3,3,3,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
55,57281.66,3.469955007,244.1356259,961.4921994,7.269862271,1,0,2,1,0,0,1,1,0,1,1,3,3,4,3,5,2,3,2,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
52,33186.785,17.88183906,114.9066681,1737.043258,9.528111199,0,0,3,1,0,0,0,0,0,0,1,2,3,2,3,2,3,2,2,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
42,92748.49,12.33304231,124.7893166,1425.346946,14.11721526,0,0,1,1,0,0,0,1,0,0,0,4,2,3,3,4,3,5,3,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
53,27950.05,17.12047934,142.1434005,2275.16632,10.29709254,0,0,1,1,0,0,1,0,0,1,0,4,3,3,5,5,5,4,5,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
84,43525.94,4.32321356,185.9708194,627.3962656,11.54464793,2,0,2,1,1,1,0,1,0,1,0,2,3,4,4,4,4,4,4,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
45,33186.785,7.59915732,183.4878777,972.4555268,14.11815487,0,0,0,1,1,1,1,0,0,0,0,2,4,2,3,4,3,3,3,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
24,31003.45,12.71183755,257.6375584,3382.424,11.73828739,0,1,1,1,1,0,1,1,0,1,1,4,2,5,4,5,3,4,3,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
53,55523.0,3.868738215,169.648993,686.8335296,9.921273265,0,1,3,1,0,0,1,0,0,0,1,5,5,3,3,3,5,5,4,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
18,33186.785,6.642819537,130.5671048,1539.452153,8.199439701,0,0,0,1,0,1,0,0,0,0,1,3,4,4,2,4,3,4,3,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
73,47596.81,3.871799525,252.3459315,3382.424,9.645600364,0,0,1,1,1,0,0,0,1,1,1,3,4,5,2,3,4,2,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
87,11565.2,2.288223389,244.7078604,937.6860638,9.892109802,0,0,1,1,1,1,1,1,0,1,1,6,1,6,4,4,4,5,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
62,24216.4,9.331730104,131.9088062,1579.887065,12.53471528,0,0,1,1,0,1,0,0,1,1,0,4,3,3,3,3,4,4,3,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
82,10429.51,17.01228541,222.4810569,2294.265591,7.951242464,1,0,1,1,1,1,0,0,0,1,1,4,4,3,3,5,3,4,5,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
53,34905.9,4.556801333,165.7123296,871.9497737,14.1930633,0,0,0,1,1,1,0,1,1,1,0,5,2,3,5,5,4,3,5,0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
53,97462.46,1.522691557,128.8102183,737.7421962,13.42787801,0,0,0,1,0,0,0,0,0,0,1,3,4,3,2,4,2,3,4,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
53,39746.81,2.988653862,152.9321171,571.3635369,8.679194538,0,1,2,1,1,1,0,0,1,1,0,3,3,2,3,2,3,3,4,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
61,33186.785,9.821119931,140.4709695,1566.414462,5.832738424,0,0,2,1,0,0,0,1,0,0,1,3,4,2,6,5,3,4,3,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
41,17888.07,2.495010749,130.1288971,935.5106086,14.80638969,0,0,1,0,0,0,0,0,1,1,0,3,4,3,1,1,2,3,3,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
53,30398.93,36.19603,143.4633185,1244.404963,9.273836021,0,0,1,1,0,1,0,1,1,1,0,4,3,3,4,5,4,4,4,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
53,8657.1,3.847102787,149.7323869,875.8840004,10.49341697,1,0,1,1,1,0,0,1,1,0,0,6,3,3,3,3,3,3,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
53,33186.785,3.688657724,160.6770119,557.4590468,7.12541471,2,0,0,1,0,0,0,0,1,0,1,5,2,8,6,5,5,4,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
69,9106.57,21.13118502,185.4685435,2543.181756,12.78164901,0,0,2,1,1,0,0,1,1,0,1,4,4,4,4,4,3,4,3,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
59,50103.36,23.44153546,128.127949,1997.134556,6.869701217,0,0,1,1,0,1,0,0,1,0,0,4,3,4,4,3,4,5,4,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
53,33186.785,4.594946825,132.2454941,1196.617394,11.78657082,0,1,0,1,0,1,0,0,1,1,0,3,3,4,4,5,5,6,4,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
53,57322.77,8.085917091,193.4051501,1088.288955,17.85583738,0,0,1,1,1,0,1,0,0,1,0,4,3,4,3,5,2,2,3,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
53,7682.28,6.086525665,140.7737228,840.1259162,9.238182746,0,0,2,1,0,0,0,1,1,0,1,4,3,3,4,3,3,2,2,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
22,13337.97,3.295993837,217.0634965,839.4587853,10.58431033,1,0,1,1,1,0,1,1,1,1,0,2,4,5,3,2,4,2,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
56,66945.1,2.354138635,141.2826487,1011.509096,13.25964838,0,0,1,1,0,0,1,0,0,1,0,5,2,5,4,5,3,2,3,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
89,33186.785,5.68109955,166.3398417,738.9464573,35.20777513,0,1,1,1,0,0,1,1,0,1,0,2,5,2,1,5,3,3,3,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
82,60150.88,16.96762986,150.5365006,1567.544174,9.196027064,1,0,0,1,0,1,1,0,0,0,0,3,4,4,4,2,3,3,3,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
35,33186.785,4.544027018,148.0776433,874.5485738,13.93931104,0,0,2,1,0,0,0,0,0,0,1,5,2,5,4,5,4,4,2,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
53,23702.37,10.3444125,148.768119,1690.990907,11.60252633,0,0,0,1,0,0,1,0,0,0,1,3,3,3,4,4,3,3,3,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
53,25368.71,4.672608309,128.8679067,1093.673208,7.563044322,0,0,0,1,0,1,0,0,0,0,1,3,5,2,3,3,4,4,5,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
65,33186.785,11.44470291,136.8618259,1598.603464,9.995475876,0,0,1,0,1,0,0,1,0,0,0,5,3,3,4,3,2,2,4,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
28,24984.75,16.78883402,205.4662764,1982.607316,9.606841706,1,0,2,1,1,0,1,1,0,1,0,4,2,2,3,3,2,3,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
86,29315.24,10.27733324,298.1730235,1998.877156,35.43336216,0,0,3,1,1,1,1,1,1,1,1,4,3,4,3,4,2,2,3,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
27,13262.8,15.98515564,170.6162892,1870.659833,10.37295443,0,0,1,1,0,0,1,0,0,0,1,4,2,3,4,5,4,4,4,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
65,20617.44,3.19677148,262.7506888,831.5573687,9.600659467,2,1,0,1,1,0,1,0,0,1,1,4,4,4,5,5,5,5,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
61,33186.785,2.256763731,151.0677797,1043.284658,5.687055331,0,0,1,1,0,0,0,1,0,0,1,4,4,3,3,3,3,3,4,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
39,96112.52,1.915736733,119.47682,587.0970427,10.5107273,0,0,2,1,0,1,0,0,1,1,0,3,2,4,4,4,4,4,4,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
55,23194.97,14.02688588,244.959408,2207.767111,13.09475432,0,0,3,1,1,0,0,1,1,1,1,2,4,3,3,4,4,3,3,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
86,37302.74,20.96098587,214.6438729,2252.093831,9.576495362,1,0,0,1,1,0,1,1,0,0,1,3,4,4,4,2,2,2,3,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
53,33186.785,16.48377098,126.8776634,1968.581014,5.911857059,1,0,0,0,0,0,0,0,0,0,1,2,3,4,3,2,3,3,4,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
53,77548.98,7.989151046,137.5635804,992.3896521,11.57814979,0,0,0,1,0,0,1,0,0,0,1,2,5,1,4,3,2,2,3,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
53,63986.3,5.682395213,124.3348202,383.5428131,2.613407446,0,1,1,1,0,0,0,0,1,0,0,4,3,4,3,3,4,4,4,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
53,33186.785,10.99225739,129.1337685,1297.575754,5.232754827,0,0,1,1,0,0,0,1,1,1,0,4,4,3,3,1,1,1,4,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
34,49399.04,1.550200335,162.9464723,507.3968121,7.011323809,1,0,1,1,0,0,0,1,1,1,0,4,4,3,4,3,2,1,2,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
63,32285.99,19.73065009,173.9150741,2095.858312,10.91569727,0,0,2,0,0,0,0,1,1,0,1,4,1,5,5,5,3,3,4,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
50,29216.14,7.840871292,181.8067816,1173.415489,8.37826862,1,0,0,1,1,0,1,0,0,0,1,3,4,4,3,2,3,3,3,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
46,65864.17,7.349883172,128.4140167,885.546457,13.1974488,0,1,2,0,1,1,0,0,1,0,0,2,2,3,4,3,3,2,4,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
46,33186.785,36.19603,187.5866962,1009.567691,14.7385454,0,0,0,1,1,1,1,1,0,1,0,4,4,4,5,5,4,5,5,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
53,33186.785,9.605264775,162.1377677,1100.161591,6.954175623,0,0,2,1,1,1,0,1,0,0,0,4,3,4,1,2,3,4,4,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
53,52197.12,4.843533662,183.7440673,985.3722849,10.87822356,0,0,1,1,1,0,1,1,0,0,1,2,4,2,3,1,1,1,2,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
57,47514.11,13.24581884,112.2870086,1171.036365,8.72917383,1,0,0,1,0,0,0,0,0,0,0,3,4,4,4,3,3,4,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
53,33186.785,3.330819942,137.9173555,556.6697772,13.83584955,0,0,0,1,0,0,0,0,0,1,0,3,3,5,4,3,4,3,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
49,33186.785,1.84918194,149.2347033,297.5330656,11.95902241,1,0,0,1,1,1,0,0,0,0,0,4,3,4,4,3,3,3,3,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
