Children,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Age,Tenure,MonthlyCharge,Gender_Female,Gender_Male,Gender_Prefer not to answer,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,InternetService_DSL,InternetService_Fiber Optic,InternetService_No service,Contract_Month-to-month,Contract_One year,Contract_Two Year,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,Churn
1,1,0,1,1,0,0,1,1,1,53,2.443144,231.7127,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
1,1,1,0,0,0,0,1,1,0,33,18.21029576,207.0173498,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
2,1,0,0,1,1,0,0,0,0,70,68.14379,126.9413,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
0,1,1,0,1,1,0,0,0,1,52,4.731685,179.4048,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
3,1,1,0,0,1,1,0,1,0,88,41.71275,185.1206,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1,1,0,1,0,0,0,0,0,1,52,46.43864,96.3418,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0,1,1,0,0,1,1,53,36.19603,182.2637,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
4,1,0,0,1,0,0,0,1,1,59,36.19603,149.5889,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
3,1,1,0,0,1,0,1,1,0,37,36.88134,232.2968,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
8,1,1,0,0,1,0,1,0,0,28,60.03811,174.7799,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
0,1,1,0,0,0,0,0,0,1,24,36.19603,145.3223,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1,1,1,1,0,1,1,1,0,1,63,24.84802,197.114,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1,1,1,1,0,1,0,1,0,0,53,2.180613468,184.6359264,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,1,1,1,1,1,0,0,1,0,53,61.73523,217.6848,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4,1,1,0,1,1,0,1,0,0,53,2.649474346,185.444676,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
3,1,0,0,0,1,0,0,1,0,53,7.772523197,160.9549592,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,1,1,0,0,1,0,1,0,1,53,65.71379,163.9512,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1,1,0,1,1,0,0,1,0,1,36,58.62812,163.6998,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
3,1,1,0,0,1,0,0,0,1,55,61.46188,136.306,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
8,1,0,1,0,0,1,1,1,0,39,71.10143,221.719,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
3,0,0,0,1,0,0,1,1,0,65,57.4079,209.8049,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,0,1,1,0,0,0,1,1,35,55.87684,140.1275,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
7,1,1,0,0,0,0,1,1,0,47,66.03306,233.1005,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0,1,1,0,1,1,0,1,0,1,31,4.008932,205.2662,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
1,0,1,0,1,0,1,1,0,0,38,50.87987,183.0931,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,0,1,0,1,0,0,0,1,1,64,61.18595,170.0611,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2,1,0,0,0,0,0,1,1,0,66,49.37752,174.7865,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
2,1,0,0,0,0,1,0,0,0,77,27.98864634,104.2345291,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
8,1,0,1,0,0,1,0,1,1,25,8.802664,141.5481,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
4,1,0,0,0,1,1,0,1,1,48,41.09672,172.0524,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
7,1,0,1,0,1,1,1,1,1,30,9.345696,203.529,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
2,1,1,1,1,0,0,1,1,1,63,69.13848,266.7613,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
8,1,0,0,0,0,0,0,0,0,30,12.91213895,111.756531,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0,1,0,1,1,1,1,0,1,1,59,63.28819,198.5275,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,1,1,0,0,1,0,0,0,0,41,60.7425,156.8544,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,1,0,0,1,0,0,1,0,0,65,36.19603,141.5528,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1,1,0,1,0,1,1,0,1,1,20,62.32519,174.709,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,1,1,0,1,1,0,0,0,0,53,8.547698,179.3221,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,1,0,1,0,0,0,0,1,0,53,36.19603,149.0817,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,1,1,0,1,1,0,1,1,1,85,65.91489,242.9775,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
0,1,0,0,0,0,0,0,0,0,52,53.17302,78.05288,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1,1,1,0,0,0,1,0,1,1,20,61.12405,194.1961,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1,1,1,1,1,0,0,0,1,0,32,9.676963031,207.4121797,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1,1,0,0,0,1,1,1,0,0,53,11.70988,142.9236,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0,0,0,0,1,0,1,1,50,68.72852,168.0187,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0,0,1,1,1,0,1,53,9.738632,142.6031,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
3,1,1,0,1,0,0,0,1,1,86,7.918255804,169.4809913,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,1,1,0,0,0,0,0,1,1,53,1.304537,160.4442,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1,1,0,0,1,1,0,1,0,1,88,10.00948532,140.4820114,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3,1,0,0,0,0,1,0,1,1,36,65.25844,124.777,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
3,1,1,1,1,1,0,0,0,0,53,42.64646,149.4467,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,0,0,1,1,1,0,0,0,1,76,56.03541,150.5203,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
5,1,0,0,1,0,1,0,1,0,41,57.37651,148.8811,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,1,1,1,1,0,0,1,1,0,53,2.945436495,265.5123486,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,79,60.30933,92.4736,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
4,1,0,0,0,0,1,1,1,1,42,19.9897,202.6062,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1,1,0,0,1,0,1,1,1,0,81,57.72932,209.9255,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
1,1,0,0,0,0,1,1,1,0,53,71.37419,186.1764,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
3,1,0,0,0,0,0,1,1,0,81,13.79595,188.817,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
1,1,1,1,0,1,1,1,0,1,82,5.150962982,164.7885055,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
1,1,0,0,0,1,0,0,1,1,53,55.98127,159.8928,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,1,0,1,0,0,0,1,1,1,23,60.97619,209.3971,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
3,1,0,0,1,1,1,1,0,1,53,61.00345,184.2108,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0,1,1,0,1,1,0,67,13.55218661,242.5960826,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,0,1,1,1,77,12.65954,187.1861,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
9,1,0,0,0,0,0,0,1,0,57,59.99095,148.6693,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
8,1,0,1,0,0,0,0,1,0,89,61.22216,119.5593,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,1,1,1,0,0,0,0,1,1,53,36.19603,163.3601,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,1,1,1,1,0,0,1,0,1,32,66.45525,175.3263,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1,0,0,0,1,0,0,1,1,1,24,48.9954,229.4816,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1,1,1,0,1,0,0,0,0,1,55,16.77025,175.3566,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3,1,1,1,0,0,0,1,0,1,53,15.16346403,138.6124804,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,1,1,0,0,0,0,1,0,0,48,57.85206,170.6398,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,1,0,0,0,1,1,0,0,0,82,60.32779,135.9212,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3,1,1,0,0,0,0,0,0,1,32,67.24986,145.1142,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3,1,0,1,0,1,0,1,1,0,53,14.96135055,189.7751718,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
0,1,0,0,0,1,0,0,0,1,18,13.90887,105.0341,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1,1,1,0,1,0,0,0,0,0,53,36.19603,134.7828,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1,1,1,0,0,0,0,0,1,1,53,17.31427,148.7631,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,0,1,0,1,0,1,1,0,47,10.40566091,222.9597637,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1,0,0,1,1,1,0,0,0,1,57,4.73307,150.8419,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1,1,0,0,1,1,0,0,0,0,44,60.28236,146.9373,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,1,0,0,1,0,1,0,1,0,77,27.45629648,162.6639484,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5,1,0,0,0,1,0,0,1,1,61,2.256763731,151.0677797,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
4,1,1,1,0,0,1,0,1,0,59,22.3447813,193.7108729,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1,0,0,0,1,1,0,0,1,0,53,21.16641251,182.1816183,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
4,1,0,0,1,0,0,0,1,1,72,50.98192,169.5376,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,1,0,0,1,1,0,1,1,1,71,36.19603,209.9862,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0,1,1,0,1,1,0,0,1,1,80,59.51347,217.2603,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
1,1,1,0,0,0,0,0,1,0,53,67.99357,160.2504,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,1,0,1,0,0,0,1,1,0,85,15.82334026,191.1251676,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1,1,0,0,0,1,0,0,0,0,50,43.63637,105.2897,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1,1,1,1,0,0,0,1,1,1,67,9.470798234,241.8890911,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,1,1,0,0,0,0,69,20.07541432,148.1648471,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
1,1,1,1,1,1,0,1,1,0,26,5.505247606,245.0835077,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
2,0,1,1,0,1,0,1,1,0,79,14.34892,255.9581,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,1,1,0,1,1,0,42,6.736871,251.1674,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
3,1,0,1,1,0,1,1,1,0,76,5.448171976,224.4986112,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
3,0,1,0,1,0,0,1,0,1,85,9.378558244,192.492623,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,1,1,0,1,0,0,0,1,1,76,64.30983,182.3483,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1,1,1,1,0,0,0,0,0,79,10.55294353,170.4459485,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
4,1,1,1,0,1,1,1,1,1,46,63.19406,234.0674,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
0,1,0,1,0,0,0,1,0,1,79,64.94288,140.8394,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2,1,1,1,0,1,0,1,1,0,32,51.60111,254.8705,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
3,1,1,0,0,0,0,0,1,0,43,7.423630194,146.5832821,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
2,1,0,0,1,0,1,0,1,0,81,69.51253,162.0496,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
0,1,1,0,1,0,1,1,0,0,53,61.2082,183.4274,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
1,1,1,0,1,0,1,0,0,1,73,1.38776937,159.3320455,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
4,1,0,0,0,0,0,1,0,1,53,8.873645,117.8286,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5,1,1,0,0,0,0,1,1,1,27,22.8577804,220.1241605,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
5,1,0,1,0,1,0,1,1,1,53,13.08606275,223.4032695,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,1,1,0,0,1,0,0,0,0,29,23.9038033,136.375729,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,1,1,0,0,0,0,0,1,0,56,68.7729,161.0795,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1,1,0,0,1,1,0,1,1,1,81,2.301772168,222.4753738,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1,1,0,1,0,1,0,1,0,0,86,9.188837964,132.9883594,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
1,1,0,1,0,0,0,0,1,0,53,9.693607793,130.2237194,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,1,1,0,0,1,1,0,0,1,53,8.664975,170.026,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
3,1,1,1,0,1,0,0,1,1,80,10.86852566,162.1591677,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
1,1,1,0,0,0,0,1,0,0,52,17.13675,172.0702,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,1,1,0,1,0,0,0,1,1,27,68.06711,183.4058,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
3,1,0,0,0,0,1,1,1,1,74,53.15277,218.3894,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,1,1,1,0,0,0,1,0,53,2.359067126,205.9098524,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,1,1,33,61.10676,127.5583,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,1,0,0,0,0,1,0,1,1,39,53.02997,160.3811,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,1,0,0,0,0,1,1,1,1,54,44.04708,199.3459,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,1,0,0,1,1,1,1,0,1,53,36.19603,184.7387845,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
3,1,0,1,1,0,1,0,0,0,40,60.03004,150.9637,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
4,1,0,0,1,0,0,1,0,1,53,3.101413,160.5821,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
2,1,0,1,0,1,1,1,1,0,35,12.44495,235.8939,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0,0,1,0,0,1,21,3.033303,137.6213,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
3,1,1,0,1,0,0,1,1,1,80,7.441432103,243.1055305,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3,1,0,0,0,0,0,1,0,0,45,19.48354,138.0357,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
3,1,0,0,0,1,0,0,1,1,83,71.7712,127.2898,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
0,1,1,1,1,0,1,1,1,0,26,10.06913982,255.6084869,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,1,0,1,1,0,0,1,0,0,53,69.30597,162.8587,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1,1,1,0,0,1,0,0,0,0,41,6.463724,156.7657,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
4,0,0,1,1,0,1,0,1,1,76,7.606098597,155.5356287,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
3,1,0,1,0,1,1,1,1,0,62,7.667370756,237.3768678,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,1,1,0,0,1,1,0,0,1,53,59.3332,150.1461,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,1,0,1,0,0,1,1,1,0,76,59.98562,203.22,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,1,0,1,0,0,1,1,0,0,53,52.66362,119.0561,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
4,1,1,0,1,0,0,0,0,1,24,18.75702,167.9642,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
7,1,0,1,1,0,1,0,1,1,33,56.01484,186.679,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
2,1,0,1,0,1,0,1,0,1,53,11.26135888,153.2213876,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0,1,0,1,0,0,0,0,0,59,71.28275,147.7356,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,1,0,0,1,0,1,1,1,1,53,10.33619542,224.0764629,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
0,1,1,1,0,0,0,1,0,0,53,4.385448215,172.4031237,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1,1,0,1,0,0,0,0,1,0,70,16.27138,149.5795,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
0,1,1,1,1,0,0,0,0,0,35,61.24745,170.4049,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1,1,1,0,1,0,0,1,0,1,30,64.93663,221.7003,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
1,1,0,0,1,0,0,1,0,0,53,57.50632,139.3382,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,1,1,0,1,0,0,1,0,1,19,1.741247,202.0479,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
0,1,1,0,0,0,0,1,1,0,18,57.42888,221.7947,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
0,1,0,0,0,1,0,0,0,0,53,62.70697,104.0638,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1,1,1,0,0,1,0,1,1,0,67,61.09569,252.804,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1,1,1,0,0,0,0,1,0,0,32,17.91526623,148.1179105,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1,1,0,1,1,1,0,1,0,1,73,9.797427154,144.0158931,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2,0,0,1,0,0,0,0,0,0,53,9.22316707,95.97520192,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2,1,1,0,0,0,0,0,0,1,39,12.09048,111.3775,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3,1,1,0,1,1,0,1,1,1,53,4.799514433,242.8850241,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,1,1,0,0,1,1,0,1,0,71,13.4668632,206.3044285,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
0,1,0,0,0,0,0,1,1,1,53,62.5567,200.3284,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
4,1,1,0,0,0,0,1,0,1,89,62.58001,183.4956,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,1,0,0,0,0,0,0,53,11.45756486,125.5534891,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,1,0,1,0,0,0,1,0,1,53,6.12261616,121.3061619,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,1,0,0,0,1,0,1,0,0,72,12.70316,150.292,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1,0,0,1,1,0,1,67,52.36016,152.4984,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,1,0,0,1,0,1,0,1,0,25,48.66437,161.1755,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4,1,1,0,0,1,0,1,0,1,53,36.19603,161.7086,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
2,1,0,0,0,0,0,0,1,0,35,7.535728902,144.1542981,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
3,1,0,0,0,0,0,0,1,0,53,14.66848,177.1055,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0,1,0,0,0,1,0,75,70.99524,203.1442,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
0,1,1,1,0,0,0,1,1,0,66,52.30473,242.891,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,1,1,0,0,1,1,0,0,1,53,1.589534558,149.969891,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1,0,1,0,0,1,0,0,1,1,86,8.274610767,158.4779198,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
7,1,0,0,0,1,1,0,0,1,53,1.295137,105.8691,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,0,0,1,0,1,1,1,1,44,67.88936,220.5582,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2,1,1,0,1,0,0,1,1,1,53,6.721823696,260.977597,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
1,1,1,0,0,0,1,0,0,1,69,69.25128,139.3339,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,1,1,1,0,0,0,1,1,0,82,17.01228541,222.4810569,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
0,1,0,1,0,1,0,0,1,1,63,6.811759674,163.7748626,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
0,1,0,0,0,1,0,0,1,1,53,1.865935,158.8571,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
3,1,0,1,1,1,0,1,0,1,82,36.19603,174.2968,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
1,1,0,0,1,0,1,0,0,0,53,61.21945,128.3579,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1,1,1,0,0,1,0,0,0,1,42,64.25291,136.5036,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4,1,0,1,0,0,1,1,0,1,39,1.915736733,119.47682,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
2,1,1,0,1,1,0,0,0,1,53,48.91992,160.8387,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0,1,0,1,0,1,1,48,18.32903765,161.2622448,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,1,1,0,1,1,0,1,1,1,79,61.68555,275.1789,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,1,0,0,1,1,1,1,0,1,64,36.19603,165.1626,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,1,0,0,1,0,0,1,0,0,39,68.03445,160.0269,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
3,1,1,0,1,0,0,1,1,1,88,2.771756,240.9174,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
6,1,0,1,1,0,1,0,0,1,53,14.45556293,176.5997369,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1,1,0,0,1,0,0,1,0,1,53,10.11687657,139.8074084,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
