Unnamed: 0,Children,Age,Income,Bandwidth_GB_Year,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Responses,Solutions,Replacements,Reliability,Options,Respectfulness,Courteous,Listening,DummyGender,DummyChurn,DummyTechie,DummyContract,DummyPort_modem,DummyTablet,DummyInternetService,DummyPhone,DummyMultiple,DummyOnlineSecurity,DummyOnlineBackup,DummyDeviceProtection,DummyTechSupport,DummyStreamingMovies,DummyStreamingTV,DummyPaperlessBilling,Outage_sec_perweek
3138,1.0,42.0,33186.785,3382.424,15,4,0,5.43842,222.4725,3,3,4,4,4,2,2,4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,13.46341
3139,2.0,26.0,90583.52,921.6983,11,2,0,36.19603,177.1658,3,3,3,4,4,3,4,3,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,5.054568
3140,0.0,18.0,44844.68,3382.424,14,0,0,4.433189,127.5729,2,2,1,1,4,3,4,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,12.95207
3141,1.0,86.0,33186.785,1774.44,14,0,1,9.873195,210.2026,4,5,3,5,3,3,4,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,16.97347
3142,1.0,42.0,39158.11,3382.424,14,2,0,12.03278,169.2736,5,4,2,2,4,4,6,3,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,11.17018
3143,3.0,22.0,46677.89,1117.652,14,1,0,2.408011,139.5305,2,3,4,5,3,2,3,3,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,4.672855
3144,0.0,53.0,97020.52,966.7789,11,0,0,3.876369,120.6413,5,4,4,3,3,4,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.322451
3145,1.0,63.0,19297.41,978.4083,12,2,0,7.713222,162.4748,5,3,3,4,2,3,4,3,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,8.952889
3146,1.0,79.0,33186.785,776.214,14,2,0,6.566149,194.1805,5,5,5,3,4,4,3,4,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,9.734321
3147,2.0,64.0,7396.95,1158.054,16,2,0,9.075014,152.4176,3,4,4,4,3,3,4,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,13.45033
3148,7.0,85.0,99411.44,1482.481,10,1,1,7.802142,159.6254,5,4,4,3,3,4,4,2,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,4.448668
3149,1.0,21.0,64204.39,965.0399,6,0,0,6.281821,172.6913,3,3,3,3,4,4,4,4,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,12.87325
3150,4.0,22.0,9119.54,1613.67,12,0,0,10.16083,137.1551,4,5,6,3,4,4,5,4,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,9.081359
3151,1.0,53.0,30891.62,1181.546,12,2,0,10.44121,127.0962,5,4,4,3,3,4,4,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10.06114
3152,1.0,53.0,63754.19,604.9488,5,1,0,2.923404,151.8235,3,3,3,4,2,4,4,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,6.708358
3153,3.0,32.0,33186.785,1708.507,13,0,0,7.930205,198.1319,3,3,2,3,5,2,2,4,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,6.297646
3154,1.0,58.0,33186.785,826.2618,11,4,0,36.19603,174.5076,3,3,3,5,2,3,3,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,16.70618
3155,1.0,53.0,55755.9,607.6047,11,0,0,36.19603,137.2102,3,3,4,4,4,2,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,10.85485
3156,0.0,39.0,11020.25,487.9567,8,1,0,3.41763,134.95,3,3,2,4,4,4,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.727026
3157,2.0,86.0,13631.29,992.9856,14,2,0,3.589597,287.1305,4,4,3,3,3,4,4,3,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,10.19755
3158,8.0,53.0,33186.785,1621.898,18,0,0,4.123006,188.9262,3,2,4,4,3,2,2,3,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,15.47778
3159,0.0,59.0,8615.0,3382.424,11,0,0,3.769755,220.3047,5,5,4,3,4,3,3,6,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,12.47365
3160,3.0,19.0,78517.82,908.244,14,3,0,2.312021,241.3785,3,4,4,3,3,5,4,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,10.8297
3161,8.0,63.0,33186.785,3382.424,10,0,0,11.96395,139.0855,6,5,5,3,5,5,3,4,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,14.83835
3162,3.0,53.0,36947.65,406.0999,6,1,0,1.481645,106.7515,4,4,4,4,3,4,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10.35776
3163,4.0,37.0,33186.785,769.9869,15,1,1,4.540275,171.1851,4,3,4,4,4,3,3,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,6.83091
3164,1.0,87.0,9302.37,2025.468,17,2,1,15.12639,195.5534,5,4,3,4,2,6,5,6,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,7.659494
3165,1.0,46.0,9443.85,1045.675,14,1,0,6.894406,174.1242,4,3,3,4,3,5,5,5,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,9.184377
3166,3.0,53.0,69237.04,1522.674,9,1,2,7.994351,130.6787,1,2,3,5,4,3,3,4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,2.273424
3167,2.0,53.0,26026.91,1035.266,11,0,0,8.989805,139.3521,4,3,4,2,4,3,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5.677585
3168,1.0,40.0,70138.08,2796.815,13,0,0,22.60375,185.6895,3,3,3,5,3,3,2,3,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,4.788328
3169,1.0,53.0,53863.95,3382.424,15,3,0,9.910534,174.7894,3,2,3,3,1,4,3,4,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,10.4883
3170,2.0,23.0,33186.785,679.9649,9,2,0,1.597599,205.8371,4,3,3,3,3,3,3,3,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,11.83515
3171,0.0,50.0,82809.36,1109.724,12,1,2,9.705314,140.3669,2,3,2,2,4,2,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,13.46427
3172,1.0,84.0,33186.785,1574.095,11,0,0,36.19603,197.4532,2,3,3,5,3,3,3,2,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,6.780017
3173,0.0,85.0,42504.3,1623.298,15,1,0,13.262,223.0285,2,3,3,4,3,3,4,3,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,8.541855
3174,1.0,72.0,33186.785,1436.86,9,1,0,10.65826,117.8774,3,4,3,2,4,2,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,9.348362
3175,3.0,47.0,40668.61,3382.424,13,1,0,36.19603,205.4002,3,4,3,3,4,3,3,4,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,6.150989
3176,1.0,53.0,1817.99,1586.632,15,1,0,8.915226,160.6549,4,4,3,4,2,5,5,3,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,7.789245
3177,1.0,21.0,22626.98,1235.112,15,4,0,5.623623,137.7988,1,3,3,4,2,3,2,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,11.65607
3178,3.0,48.0,31777.28,3382.424,13,0,0,16.31066,195.3932,3,5,3,3,5,3,4,4,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,5.469184
3179,1.0,53.0,33186.785,284.4923,5,0,0,1.324008,117.7371,4,4,4,4,3,4,3,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,13.05509
3180,2.0,53.0,33186.785,3382.424,10,0,1,9.000072,173.5727,4,4,3,4,3,3,4,3,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,14.2374
3181,0.0,38.0,54832.87,1958.648,12,2,0,20.3759,149.7259,5,3,4,4,3,4,3,4,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,12.55218
3182,2.0,29.0,111779.6,1344.195,9,0,2,6.815025,138.8091,4,4,4,4,2,3,5,5,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,6.071882
3183,1.0,35.0,33186.785,3382.424,12,1,0,9.363006,142.8558,3,4,3,4,3,3,2,5,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,11.59926
3184,1.0,69.0,25891.09,1392.16,9,0,0,13.51008,207.2256,3,4,1,3,2,5,4,4,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,8.809939
3185,1.0,70.0,33186.785,1672.775,14,2,0,16.27138,149.5795,2,1,3,4,4,4,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.28962
3186,1.0,40.0,57025.5,928.6314,16,1,0,36.19603,138.1635,3,4,4,3,5,2,3,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,9.47845
3187,0.0,19.0,32559.23,1171.986,15,1,0,3.949032,173.1097,4,4,4,3,4,4,4,4,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,5.938933
3188,2.0,65.0,18088.6,1215.357,21,1,1,5.714934,181.7055,4,3,3,3,3,4,2,4,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,5.921456
3189,8.0,22.0,7434.02,3186.793,18,0,0,36.19603,254.7516,4,4,4,4,3,5,6,3,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,13.97525
3190,1.0,82.0,63832.69,403.1215,15,1,1,1.875298,151.7452,5,4,3,3,3,5,3,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,9.437678
3191,3.0,85.0,24740.03,1703.525,9,2,0,9.343412,209.2366,4,4,3,4,4,5,5,3,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,6.057531
3192,6.0,62.0,32733.34,1499.697,10,1,1,6.735348,176.6835,4,3,2,4,4,3,4,3,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,7.705781
3193,8.0,25.0,9368.25,1461.917,13,0,1,10.96818,157.6696,3,2,2,2,3,3,3,2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,18.52712
3194,0.0,53.0,33186.785,1362.599,12,0,1,8.373701,223.0489,3,4,3,4,2,6,4,3,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,6.752481
3195,0.0,69.0,12565.71,682.7781,12,0,0,5.998405,181.6159,4,5,5,1,4,4,4,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,14.58241
3196,3.0,20.0,7657.12,609.9482,12,0,0,3.052755,149.2047,4,4,5,5,2,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.474866
3197,0.0,61.0,40651.57,1758.682,10,2,0,11.93299,182.4122,4,3,3,5,3,2,6,4,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,17.6753
3198,3.0,77.0,22342.54,1604.505,18,1,0,14.84017,151.1202,3,3,3,4,2,4,3,3,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,10.84533
3199,3.0,71.0,18025.4,1637.38,9,0,0,14.71926,182.6748,5,3,4,2,6,4,4,4,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,10.82215
3200,2.0,40.0,10832.11,790.2154,10,1,0,36.19603,109.0224,2,3,2,3,3,4,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37.08633
3201,4.0,88.0,33186.785,1392.81,12,1,0,4.525491,233.0454,3,2,3,2,4,2,3,3,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,13.8731
3202,0.0,84.0,33186.785,538.9922,14,1,1,3.83138,162.9278,2,2,2,5,2,5,4,3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,10.45768
3203,5.0,89.0,37089.25,596.0069,15,5,0,1.113741,204.6005,5,5,5,4,3,4,6,3,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,14.36205
3204,3.0,49.0,28065.13,409.0268,14,2,0,3.878694,112.7553,4,3,3,4,3,3,4,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,11.61693
3205,0.0,73.0,35562.1,713.5721,11,1,0,4.532646,140.0247,5,4,4,3,4,4,5,5,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,13.24763
3206,0.0,21.0,21294.79,1274.915,15,1,0,10.49454,174.5093,3,3,4,4,3,4,4,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,14.4057
3207,1.0,77.0,78317.51,1307.12,7,2,1,6.678303,160.3493,3,3,3,3,4,3,4,3,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,7.489936
3208,1.0,79.0,22667.79,897.8111,14,1,0,3.212519,140.1074,4,5,4,2,4,3,5,4,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,9.750704
3209,1.0,36.0,66420.62,3382.424,16,2,1,2.54348,137.8017,5,6,5,4,3,4,4,4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,10.4776
3210,0.0,36.0,22140.82,867.4232,10,1,2,6.976028,116.1772,6,5,4,2,3,4,5,4,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,11.59701
3211,4.0,53.0,33186.785,1399.308,16,2,1,5.288444,145.4051,3,3,4,4,2,4,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,13.32533
3212,1.0,39.0,17768.57,620.1309,15,1,0,1.832601,131.5013,4,4,3,3,3,4,5,3,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,2.081697
3213,1.0,75.0,10825.44,609.1875,13,0,0,4.870047,127.8149,5,5,4,3,2,4,4,3,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,11.18678
3214,2.0,53.0,15662.37,1409.933,12,1,0,9.688639,209.5414,4,2,2,4,3,3,4,4,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,11.02411
3215,4.0,46.0,32643.06,1492.298,14,0,0,13.61564,159.7177,3,2,4,4,5,2,2,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,3.933388
3216,1.0,31.0,33186.785,693.5703,16,0,0,4.939997,150.0223,4,4,6,2,4,2,3,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,12.90015
3217,4.0,46.0,38472.15,2224.378,15,0,1,15.51348,180.1204,5,5,5,3,4,4,3,4,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,6.624098
3218,3.0,76.0,22517.47,1872.755,10,3,0,36.19603,213.9882,4,4,4,5,3,4,4,4,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,6.97628
3219,2.0,28.0,14745.2,557.952,16,0,0,2.149435,178.6055,5,4,4,3,4,4,5,3,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,17.427
3220,0.0,59.0,28937.58,1071.748,11,2,2,7.035161,208.469,5,5,5,4,3,4,5,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,11.474
3221,4.0,67.0,33186.785,1698.618,7,1,0,15.84051,158.9878,3,2,3,4,3,3,3,3,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,6.685011
3222,0.0,30.0,4631.67,2099.172,14,0,0,13.31462,232.5754,2,2,4,2,4,2,3,3,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,6.335168
3223,2.0,70.0,33186.785,553.0231,11,1,0,1.862828,192.1585,4,4,4,4,3,4,4,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,11.46455
3224,7.0,56.0,33186.785,3382.424,10,0,1,15.14561,103.1138,4,4,4,1,5,3,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12.28872
3225,1.0,71.0,12457.3,605.1322,12,1,0,5.902195,159.52,2,4,2,7,2,4,2,4,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,10.13234
3226,1.0,58.0,33186.785,941.6039,14,1,0,2.339183,245.7654,1,2,2,3,4,3,3,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,8.860756
3227,1.0,87.0,33186.785,1301.333,12,1,0,15.53401,144.7683,2,3,4,5,3,4,4,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,10.32651
3228,3.0,53.0,71364.52,2061.504,10,2,0,10.71719,284.8742,5,5,5,4,4,4,2,4,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,36.48801
3229,1.0,76.0,18139.97,627.243,16,2,1,2.668217,185.3872,5,4,4,3,3,5,4,4,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,12.27492
3230,1.0,60.0,17625.52,340.8145,15,4,0,2.19437,124.7307,1,3,3,4,2,4,4,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,8.247861
3231,1.0,58.0,98555.98,3382.424,15,0,0,8.539485,180.7529,3,4,3,3,5,3,4,3,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1.498346
3232,1.0,53.0,33482.23,1131.268,14,0,2,4.527649,140.0983,3,4,3,4,3,4,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.983387
3233,1.0,53.0,33186.785,3382.424,7,1,0,8.664975,170.026,4,4,5,2,4,4,3,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,9.885305
3234,0.0,62.0,61913.12,374.4705,16,2,0,1.567389,160.7119,4,4,3,3,4,5,4,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,15.11431
3235,1.0,40.0,56961.06,1012.974,7,2,0,4.14274,221.8108,4,4,4,5,4,4,5,4,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,9.402457
3236,1.0,86.0,38960.89,655.443,8,2,1,5.18336,151.4374,5,4,3,5,4,4,3,5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,9.22151
3237,1.0,83.0,30192.89,938.8633,9,0,3,36.19603,172.6819,4,4,4,4,4,3,3,4,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,38.68005
3238,2.0,52.0,37354.74,1140.677,14,1,0,10.34256,95.84307,3,3,4,4,3,4,5,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7.710411
3239,1.0,78.0,48318.32,462.4081,12,3,2,3.1741,169.5825,3,2,3,4,3,4,4,4,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,5.98425
3240,1.0,86.0,33186.785,605.6513,11,1,2,3.209982,194.9661,3,3,4,5,3,4,3,3,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,12.24347
3241,2.0,49.0,43121.79,1434.72,14,1,0,13.02762,183.4015,5,5,5,4,2,5,3,4,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,13.00282
3242,1.0,56.0,71340.92,691.1648,9,1,0,1.625652,193.7601,3,4,3,3,4,2,2,2,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,7.523865
3243,3.0,53.0,33186.785,375.659,13,1,0,36.19603,147.158,5,4,4,3,3,5,3,4,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,9.705584
3244,3.0,29.0,20761.5,1037.253,9,1,0,6.645392,136.5307,4,3,4,3,4,2,3,4,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,5.896414
3245,1.0,23.0,33186.785,2024.876,14,3,0,16.23853,147.8808,3,4,3,5,1,6,5,4,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,11.50402
3246,2.0,80.0,1443.24,3382.424,7,1,1,16.12056,215.9832,3,4,3,3,3,4,3,4,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,13.30764
3247,1.0,73.0,80104.26,463.3885,17,2,0,4.157726,138.1483,4,3,5,5,3,4,4,4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,8.645886
3248,0.0,85.0,3174.98,1602.195,10,1,1,9.880576,198.1006,5,5,4,4,2,4,4,4,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,8.0231
3249,1.0,53.0,33186.785,1862.79,10,0,0,11.63547,186.5628,2,3,2,5,3,2,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,10.06472
3250,1.0,85.0,33186.785,1062.122,13,0,1,5.929212,221.8957,4,3,4,4,2,5,4,4,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,4.0672
3251,1.0,53.0,48448.03,1282.672,10,2,0,5.875553,277.7163,4,4,5,4,3,4,5,5,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,9.902618
3252,3.0,72.0,18955.08,3382.424,11,0,0,3.695049,129.8856,4,4,4,3,5,3,4,4,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,10.42151
3253,0.0,45.0,38487.58,310.8595,16,1,0,2.590681,124.3603,3,3,3,3,3,3,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.571691
3254,2.0,38.0,24481.75,465.1897,11,1,1,3.352593,133.1885,3,3,3,5,1,4,4,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5.782604
3255,0.0,36.0,37715.18,1100.586,10,1,0,36.19603,189.3129,3,5,2,5,4,4,4,3,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,40.02606
3256,0.0,22.0,33186.785,1571.791,15,1,0,7.988116,154.7242,4,3,3,4,3,3,2,5,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,5.570652
3257,0.0,22.0,33186.785,1259.837,12,0,0,10.47789,148.0816,2,3,2,2,3,4,2,3,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,12.77238
3258,1.0,67.0,76740.16,1247.334,12,2,0,8.099865,135.8248,3,3,3,4,4,4,3,4,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,9.647238
3259,3.0,53.0,4441.06,703.1821,13,1,0,1.611266,175.7828,3,3,3,5,3,4,5,4,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,12.43228
3260,1.0,53.0,32964.42,1174.511,12,0,0,10.58401,185.4306,4,5,3,3,6,5,5,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,7.257595
3261,1.0,75.0,17202.87,563.1179,11,1,1,1.916489,204.4713,2,2,2,5,3,3,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,39.94673
3262,2.0,19.0,26319.53,3158.141,13,1,1,28.57082,141.6385,4,4,3,3,4,2,2,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,10.0561
3263,1.0,81.0,33186.785,535.7389,10,1,1,1.532436,124.6706,3,3,3,3,4,3,5,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,12.81217
3264,2.0,69.0,33186.785,1736.702,13,2,1,12.7895,269.2268,6,4,5,4,3,4,4,3,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,11.78391
3265,1.0,52.0,33186.785,804.0994,14,0,0,36.19603,157.4123,3,4,4,4,3,4,4,2,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,13.36451
3266,3.0,37.0,16749.24,1072.591,21,0,0,6.465898,214.2221,4,4,5,1,5,4,5,4,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,7.019105
3267,0.0,55.0,33186.785,1005.092,15,2,1,36.19603,149.5448,4,5,5,3,6,3,4,3,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,10.33057
3268,1.0,53.0,95843.1,3382.424,11,2,2,3.062161,164.0118,4,4,3,5,2,4,4,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,10.3026
3269,0.0,64.0,36171.15,3181.512,11,1,3,36.19603,165.1626,5,6,5,3,3,3,4,5,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,14.33055
3270,1.0,80.0,33186.785,1041.037,8,2,1,8.692007,204.741,3,4,1,3,4,3,2,3,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,15.38531
3271,7.0,53.0,43134.57,1545.148,14,1,0,11.07503,93.30835,5,5,4,4,3,6,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.98529
3272,1.0,19.0,33186.785,757.2197,14,0,1,1.524132,207.0888,3,3,5,3,1,4,3,4,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,11.93702
3273,1.0,53.0,17555.47,1196.095,14,1,0,10.70349,185.9937,4,5,4,5,3,5,3,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,8.11914
3274,1.0,38.0,33186.785,1117.725,11,0,0,2.327566,190.0072,3,2,3,3,4,3,3,3,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,9.465004
3275,6.0,53.0,33186.785,602.3082,9,2,0,1.764563,193.8967,2,2,2,3,4,1,3,3,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,11.35051
3276,2.0,85.0,40453.58,734.3603,14,1,0,1.190018,129.8006,3,4,2,3,3,5,3,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,11.65862
3277,4.0,50.0,3853.35,680.0803,5,0,0,2.049307,162.4509,4,3,3,2,4,3,4,3,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,10.24884
3278,1.0,37.0,24847.04,2436.727,13,1,0,16.7247,201.2004,5,5,5,3,5,3,4,3,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,7.329512
3279,1.0,71.0,41443.9,721.468,13,0,0,36.19603,136.4045,4,4,5,4,4,2,4,4,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,11.83756
3280,7.0,81.0,33186.785,563.7131,11,0,1,2.71724,149.5308,4,6,5,4,3,4,4,4,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,6.863976
3281,1.0,53.0,14413.03,990.5923,8,1,1,5.207616,206.4845,3,2,3,5,2,2,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,5.168064
3282,8.0,77.0,33186.785,724.2818,10,0,0,3.98008,159.6221,5,4,4,3,3,3,4,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,10.0571
3283,3.0,53.0,90839.09,3382.424,13,1,0,14.66848,177.1055,3,3,5,4,4,2,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,35.24022
3284,1.0,53.0,44641.21,1102.197,9,0,1,1.932645,172.4394,3,3,3,2,4,4,3,3,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,11.61589
3285,1.0,81.0,33186.785,1927.804,14,0,1,16.5488,203.6023,3,3,4,3,3,4,5,2,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,8.438603
3286,1.0,53.0,6992.92,2162.669,19,1,1,36.19603,182.2637,4,4,3,5,2,4,5,5,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,10.46714
3287,5.0,46.0,46369.85,437.7915,11,0,2,1.356734,160.8952,5,4,6,3,2,5,4,5,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,8.640276
3288,1.0,86.0,24173.97,3382.424,10,2,0,20.45201,127.6756,3,4,3,3,3,4,4,4,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,13.02645
3289,3.0,33.0,41158.63,1691.735,14,0,1,13.84669,93.01647,5,5,3,4,3,5,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,10.49264
